brand,model,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,age,Engine_Displacement
Ford,F-250 XLT,38600.0,Diesel,450.0HP 6.7L 8 Cylinder Engine Diesel Fuel,Automatic,blue,black,None reported,Yes,54500.0,5,3.6
Saturn,Sky Red Line,134000.0,Gasoline,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Manual,blue,black,At least 1 accident or damage reported,Yes,9500.0,15,3.0
Hyundai,Accent SEL,5100.0,Gasoline,120.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,Automatic,blue,black,None reported,Yes,19500.0,2,6.2
Ford,Fusion SE,80800.0,Gasoline,175.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Automatic,blue,other,None reported,Yes,10000.0,10,3.7
Ford,F-150 Platinum,15555.0,Gasoline,5.0L 8 Cylinder,Automatic,blue,black,None reported,Yes,62890.0,3,4.4
Mercedes-Benz,GL-Class GL 550 4MATIC,130000.0,Gasoline,429.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,Automatic,blue,black,None reported,Yes,24500.0,9,6.2
Ford,Focus SE,108045.0,Gasoline,160.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,blue,gray,None reported,Yes,6500.0,12,3.683781266631186
BMW,X3 xDrive30i,38352.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,Automatic,blue,other,None reported,No,37400.0,3,5.5
Bentley,Continental GT W12,16146.0,Gasoline,"6L W-12 port/direct injection, DOHC, variable valve control, twi",Automatic,blue,other,None reported,No,239991.0,3,6.2
BMW,Z4 sDrive28i,15889.0,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,blue,other,None reported,Yes,34500.0,10,2.5
Saturn,Vue Hybrid Base,115000.0,Hybrid,172.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,Automatic,blue,other,None reported,Yes,4400.0,15,3.0
Mazda,CX-50 2.5 Turbo Premium Package,16200.0,Gasoline,227.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Automatic,blue,other,None reported,Yes,36900.0,1,4.4
Mercedes-Benz,EQS 450+ Base,16500.0,Electric,329.0HP Electric Motor Electric Fuel System,Automatic,blue,white,None reported,Yes,69500.0,2,5.0
Toyota,Tacoma SR5,65290.0,Gasoline,278.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,blue,black,At least 1 accident or damage reported,Yes,26450.0,6,3.0
Volvo,S60 B5 Inscription,14280.0,Hybrid,247.0HP 2.0L 4 Cylinder Engine Gasoline/Mild Electric Hybrid,Automatic,blue,black,None reported,Yes,36500.0,2,3.0
Subaru,Outback 2.5i Premium,116000.0,Gasoline,173.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Automatic,blue,other,At least 1 accident or damage reported,Yes,12500.0,11,3.6
Porsche,Panamera GTS,42526.0,Gasoline,440.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,Automatic,blue,black,None reported,Yes,66200.0,8,6.4
Honda,Element EX,122000.0,Gasoline,166.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Automatic,blue,gray,None reported,Yes,10500.0,16,3.7
BMW,325 Ci,178000.0,Gasoline,184.0HP 2.5L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,blue,brown,None reported,Yes,5750.0,20,2.8
Toyota,Camry Solara SLE,73000.0,Gasoline,210.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,Automatic,blue,other,At least 1 accident or damage reported,Yes,11500.0,16,4.7
Ford,Mustang EcoBoost Premium,41650.0,Gasoline,310.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,Automatic,blue,black,None reported,Yes,23600.0,7,3.683781266631186
Alfa,Romeo Giulia Ti,56910.0,Gasoline,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,blue,black,None reported,No,23000.0,7,3.683781266631186
Hyundai,Sonata GLS,135000.0,Gasoline,168.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Automatic,blue,gray,None reported,Yes,3999.0,14,2.0
Jeep,Gladiator Mojave,24500.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,blue,black,None reported,Yes,64000.0,2,3.0
Lamborghini,Huracan LP580-2,14586.0,Gasoline,"5.2L V-10 gasoline direct injection, DOHC, variable valve contro",Automatic,blue,other,None reported,No,209991.0,7,1.3
Ford,Bronco Sport Big Bend,16700.0,Gasoline,181.0HP 1.5L 3 Cylinder Engine Gasoline Fuel,Automatic,blue,black,None reported,Yes,31000.0,2,5.3
Tesla,Model S 85,96800.0,Electric,362.0HP Electric Motor Electric Fuel System,Automatic,blue,black,None reported,Yes,28450.0,10,5.3
Chevrolet,Tahoe LT,2894.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Automatic,blue,other,None reported,Yes,63900.0,2,3.6
Chevrolet,Camaro 2SS,62000.0,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,blue,black,None reported,Yes,34500.0,7,5.3
Chrysler,300 S,121500.0,Gasoline,363.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Automatic,blue,black,None reported,Yes,15999.0,10,2.5
Ford,F-150 XLT SuperCab,232000.0,Gasoline,292.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Automatic,blue,gray,None reported,Yes,3000.0,14,2.0
Lexus,GX 470 Base,152000.0,Gasoline,263.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,Automatic,blue,gray,At least 1 accident or damage reported,Yes,13995.0,18,2.0
Ford,F-150 Heritage XL SuperCab Flareside,60260.0,Gasoline,380.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,Automatic,blue,gray,At least 1 accident or damage reported,Yes,30500.0,20,3.683781266631186
Lincoln,MKZ Reserve,71964.0,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,blue,black,None reported,Yes,18750.0,7,2.0
BMW,X1 xDrive 28i,49700.0,Gasoline,228.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,blue,black,None reported,Yes,26000.0,7,3.5
MINI,Countryman Cooper S ALL4,12370.0,Gasoline,189.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,blue,black,None reported,Yes,28900.0,6,4.0
Jaguar,XF Luxury,91491.0,Gasoline,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,Automatic,blue,other,None reported,Yes,7000.0,15,2.0
Volkswagen,Golf SportWagen TSI SE,33850.0,Gasoline,170.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Automatic,blue,other,None reported,Yes,16500.0,7,5.0
Jeep,Wrangler Sport,87250.0,Gasoline,202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Manual,blue,black,None reported,Yes,18500.0,14,5.7
Volkswagen,e-Golf SE,41615.0,Electric,115.0HP Electric Motor Electric Fuel System,Automatic,blue,gray,None reported,Yes,12000.0,8,4.0
Jeep,Grand Cherokee Limited,80150.0,Gasoline,293.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,blue,black,At least 1 accident or damage reported,Yes,22500.0,7,3.0
GMC,Terrain SLT-1,11563.0,Gasoline,182.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Automatic,blue,black,At least 1 accident or damage reported,Yes,12300.0,11,5.0
Subaru,Impreza WRX Base,113000.0,Gasoline,265.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Manual,blue,black,At least 1 accident or damage reported,Yes,16000.0,11,3.0
Ford,F-150 Lariat,31250.0,Gasoline,325.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,Automatic,blue,gray,None reported,Yes,42500.0,4,3.4
Cadillac,ATS 2.5L Luxury,225000.0,Gasoline,202.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Automatic,blue,black,None reported,Yes,13600.0,11,3.0
Mercedes-Benz,C-Class C 300 4MATIC,59766.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,Automatic,blue,other,None reported,No,26900.0,5,5.0
RAM,1500 SLT,73690.0,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Automatic,blue,gray,At least 1 accident or damage reported,Yes,27000.0,7,6.7
BMW,M2 CS,9670.0,Gasoline,444.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,blue,black,None reported,Yes,103500.0,4,4.0
Mercedes-Benz,C-Class C 300,40000.0,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,blue,black,None reported,Yes,27900.0,5,6.4
Mercedes-Benz,SLK-Class SLK 250,49000.0,Gasoline,201.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Automatic,blue,other,None reported,Yes,23500.0,9,4.6
Ford,F-150 XLT,35921.0,Gasoline,2.7L V6 24V PDI DOHC Twin Turbo,Automatic,blue,black,None reported,No,42995.0,3,2.5
Mercedes-Benz,C-Class C 300 4MATIC,14220.0,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Other,blue,other,None reported,Yes,35500.0,4,2.0
BMW,X3 sDrive30i,12800.0,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,blue,blue,None reported,Yes,39990.0,3,2.4
Chevrolet,Camaro 1SS,7000.0,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Manual,blue,black,None reported,Yes,50000.0,2,4.0
Chevrolet,Corvette Stingray w/3LT,9000.0,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,blue,black,None reported,Yes,92000.0,1,3.0
Toyota,Highlander Hybrid Limited Platinum,13828.0,Hybrid,306.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,CVT,blue,black,None reported,Yes,43000.0,5,5.6
Chevrolet,Express 2500 Work Van,56000.0,Gasoline,285.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,Automatic,blue,black,None reported,Yes,44600.0,7,2.5
Mercedes-Benz,G-Class G 550 4MATIC,51354.0,Gasoline,416.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Automatic,blue,black,None reported,Yes,73000.0,8,3.8
Toyota,Avalon Hybrid XLE Premium,161000.0,Hybrid,200.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,CVT,blue,gray,None reported,Yes,11500.0,9,3.5
Subaru,WRX STI Base,37800.0,Gasoline,305.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Manual,blue,black,None reported,Yes,32500.0,7,4.7
Subaru,Outback Touring XT,33500.0,Gasoline,260.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,CVT,blue,brown,None reported,Yes,34000.0,3,5.0
Mercedes-Benz,GLC 300 GLC 300,1408.0,Gasoline,2.0 Liter Turbo,Automatic,blue,black,None reported,No,46798.0,2,1.8
Land,Rover Range Rover Sport Supercharged,64300.0,E85 Flex Fuel,550.0HP 5.0L 8 Cylinder Engine Flex Fuel Capability,Automatic,blue,black,None reported,Yes,44850.0,9,2.0
GMC,Sierra 2500 Denali,96343.0,Diesel,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,Automatic,blue,other,At least 1 accident or damage reported,Yes,53000.0,7,3.5
Subaru,Crosstrek 2.0i Limited,74600.0,Gasoline,152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,blue,black,None reported,Yes,24000.0,6,3.0
Subaru,Outback 2.5i Limited,157530.0,Gasoline,2.5L H4 16V MPFI DOHC,CVT,blue,black,At least 1 accident or damage reported,Yes,9995.0,10,4.0
Mercedes-Benz,C-Class C 300 4MATIC,19000.0,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,blue,other,None reported,Yes,37999.0,3,3.5
Toyota,4Runner Limited,146700.0,Gasoline,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,Automatic,blue,black,At least 1 accident or damage reported,Yes,24999.0,10,6.2
Audi,A6 55 Prestige,22800.0,Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,Automatic,blue,brown,None reported,Yes,52000.0,3,6.2
Subaru,Outback 2.5i Limited,78007.0,Gasoline,173.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Automatic,blue,black,None reported,Yes,14750.0,10,2.0
Porsche,911 Carrera C4S,65000.0,Gasoline,355.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,Manual,blue,gray,None reported,No,43000.0,18,4.4
Mercedes-Benz,E-Class E 350 4MATIC,89563.0,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,blue,black,None reported,Yes,18995.0,10,3.5
Hyundai,Genesis Coupe 3.8 Track,127500.0,Gasoline,306.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Manual,blue,black,At least 1 accident or damage reported,Yes,6000.0,14,3.9
Ford,Mustang Mach-E GT,8000.0,Electric,480.0HP Electric Motor Electric Fuel System,Automatic,blue,black,None reported,Yes,60999.0,2,6.2
Volvo,XC60 3.2,102000.0,Gasoline,240.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,blue,other,None reported,Yes,10800.0,12,4.4
Chevrolet,Silverado 1500 LT,104000.0,E85 Flex Fuel,315.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,Automatic,blue,gray,At least 1 accident or damage reported,Yes,16500.0,12,3.0
RAM,1500 Tradesman/Express,40200.0,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Automatic,blue,gray,At least 1 accident or damage reported,Yes,24000.0,7,3.6
Dodge,Charger SRT8,98231.0,Gasoline,425.0HP 6.1L 8 Cylinder Engine Gasoline Fuel,Automatic,blue,black,At least 1 accident or damage reported,Yes,15500.0,16,3.0
Porsche,911 Carrera 4S,31500.0,Gasoline,420.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,Automatic,blue,red,None reported,Yes,97555.0,7,2.0
Mercedes-Benz,AMG G 63 Base,7856.0,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,Automatic,blue,black,None reported,Yes,425000.0,3,2.0
Mercedes-Benz,GLC 300 Base 4MATIC,48700.0,Gasoline,241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Other,blue,brown,None reported,Yes,27900.0,6,3.5
BMW,X5 xDrive35i,25348.0,Gasoline,3.0L I6 24V GDI DOHC Turbo,Automatic,blue,black,At least 1 accident or damage reported,No,33889.0,6,4.6
Jaguar,XE 20d Prestige,34322.0,Diesel,2.0 Liter,Automatic,blue,other,None reported,No,29998.0,6,3.0
INFINITI,QX80 SENSORY,26520.0,Gasoline,400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,Automatic,blue,brown,At least 1 accident or damage reported,Yes,64000.0,2,3.0
Toyota,4Runner Limited,82260.0,Gasoline,4.0L V6 24V MPFI DOHC,Automatic,blue,black,None reported,Yes,31906.0,8,3.0
Nissan,Maxima GLE,194277.0,Gasoline,222.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,blue,other,At least 1 accident or damage reported,Yes,2300.0,24,2.0
Ford,Mustang GT Premium,16850.0,Gasoline,460.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Automatic,blue,black,At least 1 accident or damage reported,Yes,41000.0,4,3.3
GMC,Acadia SLE-2,96000.0,Gasoline,281.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,blue,other,None reported,Yes,17000.0,9,3.0
Chevrolet,Corvette Stingray w/3LT,2700.0,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,blue,blue,None reported,Yes,85950.0,3,2.5
Land,Rover Range Rover Westminster SWB,2220.0,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Automatic,blue,white,None reported,Yes,115999.0,2,6.6
Ford,Mustang Mach-E Select,18000.0,Electric,266.0HP Electric Motor Electric Fuel System,Automatic,blue,black,None reported,Yes,39499.0,3,2.7
Kia,Seltos S,16100.0,Gasoline,146.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,blue,black,None reported,Yes,25500.0,3,5.0
GMC,Yukon SLE,83858.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Automatic,blue,gray,At least 1 accident or damage reported,Yes,27633.0,8,3.0
Chevrolet,Cruze LT Automatic,122971.0,Gasoline,1.4L I4 16V GDI DOHC Turbo,Other,blue,black,At least 1 accident or damage reported,Yes,12999.0,8,4.7
Nissan,Kicks S,15577.0,Gasoline,1.6L I4 16V MPFI DOHC,CVT,blue,other,None reported,No,19599.0,2,2.7
Subaru,Ascent Touring 7-Passenger,40971.0,Gasoline,260.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Automatic,blue,brown,None reported,Yes,32500.0,4,2.0
Chevrolet,Silverado 1500 ZR2,7455.0,Gasoline,6.2L V8 16V GDI OHV,Automatic,blue,black,None reported,No,68990.0,2,2.0
Jeep,Commander Sport,161900.0,E85 Flex Fuel,235.0HP 4.7L 8 Cylinder Engine Flex Fuel Capability,Automatic,blue,gray,At least 1 accident or damage reported,Yes,4800.0,17,2.0
Mazda,RX-8 Sport,155500.0,Gasoline,212.0HP 1.3L Rotary engine Gasoline Fuel,Automatic,blue,black,At least 1 accident or damage reported,Yes,6800.0,16,4.6
Ford,Maverick XLT,52000.0,Hybrid,191.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,CVT,blue,gray,None reported,Yes,28000.0,2,3.6
Porsche,911 Carrera S,56985.0,Gasoline,400.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,Automatic,blue,gray,None reported,Yes,65900.0,11,4.6
Ford,Explorer XLT,17000.0,Gasoline,300.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,Automatic,blue,black,At least 1 accident or damage reported,Yes,21000.0,4,6.2
Lexus,NX 200t Base,83400.0,Gasoline,235.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,blue,brown,At least 1 accident or damage reported,Yes,22495.0,8,3.0
Lamborghini,Huracan LP610-4,34152.0,Gasoline,602.0HP 5.2L 10 Cylinder Engine Gasoline Fuel,Automatic,blue,red,None reported,Yes,185500.0,9,4.2
BMW,335 i,91500.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,blue,other,At least 1 accident or damage reported,Yes,13599.0,13,3.5
Chevrolet,Camaro 1SS,50850.0,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Manual,blue,black,None reported,Yes,37000.0,7,2.0
Dodge,Charger Base,145565.0,Gasoline,250.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,blue,gray,At least 1 accident or damage reported,Yes,4500.0,18,2.0
BMW,330 i xDrive,75000.0,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,blue,black,None reported,Yes,20000.0,7,5.7
Tesla,Model 3 Long Range,25000.0,Electric,425.0HP Electric Motor Electric Fuel System,Automatic,blue,black,None reported,Yes,49995.0,4,2.0
Tesla,Model Y Long Range,49252.0,Electric,Electric,Other,blue,black,None reported,No,37999.0,3,4.2
Tesla,Model S 100D,65000.0,Electric,518.0HP Electric Motor Electric Fuel System,Automatic,blue,black,None reported,Yes,41000.0,6,3.6
Subaru,Impreza WRX,90200.0,Gasoline,227.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Manual,blue,black,None reported,Yes,12499.0,19,2.0
Mercedes-Benz,SLK-Class SLK320,59500.0,Gasoline,215.0HP 3.2L V6 Cylinder Engine Gasoline Fuel,Manual,blue,other,None reported,Yes,6500.0,23,3.2
Hyundai,Santa Fe SE,145000.0,Gasoline,242.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,Automatic,blue,gray,At least 1 accident or damage reported,Yes,4200.0,17,6.0
Jaguar,XK8 Base,40000.0,Gasoline,290.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Automatic,blue,other,None reported,Yes,15400.0,24,6.8
BMW,M5 Base,132200.0,Gasoline,400.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Manual,blue,black,None reported,Yes,26900.0,24,5.0
MINI,Countryman Cooper S ALL4,95070.0,Gasoline,181.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,Automatic,blue,black,None reported,Yes,12750.0,8,3.0
Mercedes-Benz,S-Class S 550 4MATIC,72784.0,Gasoline,449.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,Automatic,blue,white,None reported,Yes,34900.0,8,3.0
Buick,Envision Essence,36544.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,Automatic,blue,other,None reported,Yes,33290.0,3,2.3
Jaguar,F-PACE 35t Premium,58060.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,blue,other,At least 1 accident or damage reported,Yes,26000.0,7,5.0
Ford,F-150 Raptor,33000.0,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,blue,black,None reported,Yes,62999.0,4,3.8
BMW,X1 sDrive28i,50100.0,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,brown,other,None reported,Yes,10795.0,10,2.2
Subaru,Outback 3.6R Touring,100680.0,Gasoline,256.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,Automatic,brown,other,None reported,Yes,20500.0,7,3.0
Audi,Q5 2.0T Premium Plus,111773.0,Gasoline,211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,brown,other,None reported,Yes,17000.0,11,3.0
Volvo,S80 3.2,90050.0,Gasoline,235.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,brown,other,None reported,Yes,5800.0,14,3.6
Jaguar,XF 3.0 Portfolio,71290.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,brown,black,At least 1 accident or damage reported,Yes,21000.0,9,5.2
RAM,2500 Laramie,67483.0,Gasoline,410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,Automatic,brown,other,At least 1 accident or damage reported,Yes,46500.0,7,5.0
Chevrolet,Suburban 2500 LS,60000.0,Gasoline,325.0HP 8.1L 8 Cylinder Engine Gasoline Fuel,Automatic,brown,brown,At least 1 accident or damage reported,Yes,24950.0,18,5.3
Porsche,Boxster Base,40800.0,Gasoline,265.0HP 2.7L Flat 6 Cylinder Engine Gasoline Fuel,Automatic,brown,other,None reported,Yes,35500.0,11,3.7
Toyota,Sequoia Limited,8200.0,Hybrid,437.0HP 3.4L V6 Cylinder Engine Gas/Electric Hybrid,Automatic,brown,black,None reported,Yes,78900.0,1,5.0
Ford,F-150 Lariat,152000.0,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,brown,other,None reported,Yes,14000.0,13,3.0
Nissan,Titan SE,127600.0,E85 Flex Fuel,317.0HP 5.6L 8 Cylinder Engine Flex Fuel Capability,Automatic,brown,gray,None reported,Yes,19500.0,15,5.0
BMW,528 i xDrive,134000.0,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,brown,brown,At least 1 accident or damage reported,Yes,13500.0,8,2.0
Porsche,911 Carrera,78000.0,Gasoline,350.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel,Automatic,brown,brown,None reported,Yes,68000.0,10,5.3
Hyundai,Tucson Limited,138000.0,Gasoline,175.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,Automatic,brown,other,None reported,Yes,10990.0,8,3.0
RAM,2500 Big Horn,198868.0,Diesel,350.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,Automatic,brown,other,None reported,Yes,25000.0,11,3.6
Chevrolet,Equinox LT,130000.0,Gasoline,264.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,brown,black,At least 1 accident or damage reported,Yes,7000.0,13,3.8
Ford,Bronco Sport Outer Banks,28105.0,Gasoline,1.5L I3 12V PDI DOHC Turbo,Automatic,brown,other,None reported,No,32455.0,3,2.0
Alfa,Romeo Stelvio Base,50000.0,Gasoline,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,brown,brown,None reported,Yes,27500.0,6,5.7
Chevrolet,Corvette Stingray w/1LT,6200.0,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,brown,black,None reported,Yes,99999.0,2,5.3
Nissan,Cube 1.8 S,72500.0,Gasoline,122.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Manual,brown,black,None reported,Yes,6750.0,14,3.6
Audi,Q3 2.0T Premium Plus,155382.0,Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,brown,gray,At least 1 accident or damage reported,Yes,13500.0,9,5.7
Lexus,CT 200h Premium,131200.0,Hybrid,134.0HP 1.8L 4 Cylinder Engine Gas/Electric Hybrid,Automatic,brown,brown,None reported,Yes,14000.0,10,3.2
Porsche,911 GT3,13250.0,Gasoline,475.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,Automatic,brown,gray,None reported,Yes,154900.0,9,2.5
Dodge,Ram 2500 ST,151544.0,Gasoline,355.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Automatic,brown,gray,At least 1 accident or damage reported,Yes,17700.0,14,3.683781266631186
Land,Rover Range Rover Sport 3.0L Supercharged HSE,95212.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,brown,other,None reported,Yes,31599.0,7,3.0
Toyota,Highlander Hybrid Limited,62200.0,Hybrid,306.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,CVT,brown,other,None reported,Yes,35707.0,6,2.4
Genesis,G80 3.8,29720.0,Gasoline,311.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Automatic,brown,other,None reported,Yes,29500.0,7,4.4
Chevrolet,Suburban LTZ,110000.0,E85 Flex Fuel,355.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,Automatic,brown,brown,None reported,Yes,30999.0,8,3.5
Jaguar,XF Premium,106000.0,Gasoline,385.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Automatic,brown,other,At least 1 accident or damage reported,Yes,9400.0,13,4.0
Nissan,Armada LE,87130.0,Gasoline,317.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,Automatic,brown,black,None reported,Yes,20000.0,15,3.7
Chevrolet,Suburban High Country,23292.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,brown,black,None reported,Yes,73500.0,3,4.8
Chevrolet,Tahoe LT,162731.0,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,Automatic,brown,gray,None reported,Yes,14500.0,12,1.3
